bidNtceNo,bidNtceOrd,bidClsfcNo,rbidNo,ntceDivCd,bidNtceNm,prtcptCnum,bidwinnrNm,bidwinnrBizno,bidwinnrCeoNm,bidwinnrAdrs,bidwinnrTelNo,sucsfbidAmt,sucsfbidRate,rlOpengDt,dminsttCd,dminsttNm,rgstDt,fnlSucsfDate,fnlSucsfCorpOfcl
R25BK01152791,000,0,000,통050001,2026년 서구 2구역 상수도 연간단가 계약공사,164,동신토건 주식회사,6068639914,김수린,대전광역시 유성구 학하남로19번길 28-15(계산동),042-224-9112,678937815,90.389,2025-11-21 11:00:00,6300320,대전광역시 상수도사업본부 서부사업소,2025-12-02 09:32:28,2025-12-02,
R25BK01152699,000,0,000,통050001,2026년 서구 1구역 상수도 연간단가 계약공사,157,주식회사 청평건설,3148171330,김근선,대전광역시 서구 신갈마로155번길 23-0 (갈마동),042-863-1788,820312840,90.394,2025-11-21 11:00:00,6300320,대전광역시 상수도사업본부 서부사업소,2025-12-02 09:17:21,2025-12-02,
R25BK01150837,000,0,000,통050001,자운대 피크닉장 및 여가녹지 조성사업(조경),32,위엔지니어링주식회사,3138123422,이옥주,대전광역시 유성구 한밭대로492번길 7-0 (봉명동),042-825-5833,206142600,90.068,2025-11-19 11:00:00,3670000,대전광역시 유성구,2025-11-21 16:00:47,2025-11-21,
R25BK01151015,000,0,000,통050001,2026년 중구 관내 2구역 상수도 연간단가 계약공사,167,주식회사아이에스종합건설,3148614519,이성복,"대전광역시 유성구 계룡로32번길 92, 201호(구암동)",042-822-3061,516477983,90.389,2025-11-21 11:00:00,6300116,대전광역시 상수도사업본부 중부사업소,2025-11-30 12:23:16,2025-11-30,
R25BK01125162,000,0,000,통050001,신탄진동 121-1번지 일원 하수관로 정비공사,184,주식회사 와텍,1298196918,이규환,"대전광역시 대덕구 대화로 120, 508호 내지 512호",042-483-2563,128846800,90.258,2025-11-05 11:00:00,3680000,대전광역시 대덕구,2025-11-05 14:50:40,2025-11-05,
R25BK01138353,000,0,000,통050001,을미기공원 일원 하수관로 정비공사,172,주식회사 금룡건설산업,8648601601,이유찬,"대전광역시 유성구 온천로 59, 1024호(봉명동,동아벤처타워)",042-542-9896,287841000,90.283,2025-11-14 11:00:00,3680000,대전광역시 대덕구,2025-11-18 13:07:50,2025-11-18,
R25BK01156946,000,0,000,통050001,시립산성종합복지관 정화조 교체 및 지반보강공사 수의계약 안내 공고,9,(주)삼양건설환경연구소,3148164111,이의환,"대전광역시 서구 가수원로 39, 5층 (가수원동,삼양빌딩)",042-533-6270,41765809,90.487,2025-11-21 11:00:00,6300000,대전광역시,2025-11-24 15:47:38,2025-11-24,
R25BK01174112,000,0,000,통050001,2026년 대덕구 관내 3구역 상수도 연간단가 계약공사,165,칠성건설산업 주식회사,5678800592,서강현,"대전광역시 유성구 온천로 45, 알파동 1716호(봉명동, 유성푸르지오시티)",070-7675-7575,551328900,90.449,2025-12-02 11:00:00,6300119,대전광역시 상수도사업본부 대덕사업소,2025-12-09 10:54:23,2025-12-09,
R25BK01158906,000,0,000,통050001,2026년 공도누수 및 노후밸브 교체 수선공사(연간단가),159,용이건설(주),3148169339,이정규,대전광역시 서구 괴정로 200-6 (),042-528-4004,570911000,90.457,2025-11-25 11:00:00,6300114,대전광역시 상수도사업본부 수도시설관리소,2025-11-30 11:50:47,2025-11-30,
R25BK01150971,000,0,000,통050001,2026년 중구 관내 1구역 상수도 연간단가 계약공사,168,주식회사 화랑환경,3058168146,오황균,대전광역시 대덕구 한밭대로 1201-0 (중리동),042-635-6220,522214715,90.41,2025-11-21 11:00:00,6300116,대전광역시 상수도사업본부 중부사업소,2025-12-01 15:17:31,2025-12-01,
R25BK01174198,000,0,000,통050001,2026년 대덕구 관내 4구역 상수도 연간단가 계약공사,165,주식회사부강건설,3058171428,박종윤,"대전광역시 동구 산내로 469, 2층 (상소동)",042-286-9022,549846500,90.425,2025-12-02 11:00:00,6300119,대전광역시 상수도사업본부 대덕사업소,2025-12-09 10:18:21,2025-12-09,
R25BK01151050,000,0,000,통050001,2026년 중구 관내 3구역 상수도 연간단가 계약공사,166,수도테라주식회사,3148190360,현일환,"대전광역시 서구 도학1길 88,101호 (도마동)",042-534-8000,525189240,90.391,2025-11-21 11:00:00,6300116,대전광역시 상수도사업본부 중부사업소,2025-12-02 16:18:40,2025-12-02,
R25BK01162356,000,0,000,통050001,2026년 유성구 관내 4구역 상수도 연간단가 계약공사,157,(주)삼양건설환경연구소,3148164111,이의환,"대전광역시 서구 가수원로 39, 5층 (가수원동,삼양빌딩)",042-533-6270,839281210,90.341,2025-11-26 11:00:00,6300118,대전광역시 상수도사업본부 유성사업소,2025-12-11 08:44:17,2025-12-11,
R25BK01152893,000,0,000,통050001,2026년 서구 4구역 상수도 연간단가 계약공사,158,주식회사 예담건설,3178111710,김동인,"대전광역시 서구 청사로 148-0 (둔산동) 매그놀리아, 610호",***********,816815000,90.389,2025-11-21 11:00:00,6270238,대구광역시 상수도사업본부 서부사업소,2025-12-01 14:32:23,2025-12-01,
R25BK01152843,000,0,000,통050001,2026년 서구 3구역 상수도 연간단가 계약공사,159,아인건설(주),3148136503,김종구,대전광역시 유성구 신성로 66 (),042-862-5781,813208100,90.397,2025-11-21 11:00:00,6300320,대전광역시 상수도사업본부 서부사업소,2025-11-30 13:17:20,2025-11-30,
R25BK01173765,000,0,000,통050001,2026년 대덕구 관내 2구역 상수도 연간단가 계약공사,165,주식회사 지대건설,3098600314,임경희,대전광역시 서구 벌곡로 1099(괴곡동),042-587-0900,559748053,90.461,2025-12-02 11:00:00,6300119,대전광역시 상수도사업본부 대덕사업소,2025-12-10 13:25:09,2025-12-10,
R25BK01125829,000,0,000,통050001,2025년 하수도 긴급보수 연간단가(2차),170,건설수도(합),3148100228,임광혁,대전광역시 유성구 학하남로99번길 14-17 (학하동),042-531-1188,374978000,90.317,2025-11-11 11:00:00,3640000,대전광역시 동구,2025-11-20 16:00:10,2025-11-20,
R25BK01173722,000,0,000,통050001,2026년 대덕구 관내 1구역 상수도 연간단가 계약공사,165,유케이건설 주식회사,3058198771,이미영,"대전광역시 유성구 노은서로 235-0 (지족동) , 201호",042-624-0967,553298950,90.448,2025-12-02 11:00:00,6300119,대전광역시 상수도사업본부 대덕사업소,2025-12-09 11:12:44,2025-12-09,
R25BK01161503,000,0,000,통050001,2026년 유성구 관내 1구역 상수도 연간단가 계약공사,157,(주) 한국테크,3148601751,엄경용,"대전광역시 유성구 테크노8로 53-10,3층 (용산동)",042-634-1400,853133830,90.416,2025-11-26 11:00:00,6300118,대전광역시 상수도사업본부 유성사업소,2025-12-08 09:08:59,2025-12-08,
R25BK01162306,000,0,000,통050001,2026년 유성구 관내 3구역 상수도 연간단가 계약공사,157,주식회사 명민정건설,1378614659,이영제,"대전광역시 서구 월평북로 95-0 (월평동) 1106호(월평동, 만년오피스텔)",042-472-9244,841721230,90.36,2025-11-26 11:00:00,6300118,대전광역시 상수도사업본부 유성사업소,2025-12-09 15:18:44,2025-12-09,
R25BK01162214,000,0,000,통050001,2026년 유성구 관내 2구역 상수도 연간단가 계약공사,157,서림건설(주),3148187792,이복순,대전광역시 동구 태전로153번길 44-0 (삼성동),042-931-9333,837208920,90.346,2025-11-26 11:00:00,6300118,대전광역시 상수도사업본부 유성사업소,2025-12-05 09:20:41,2025-12-05,
R25BK01138871,000,0,000,통050001,문지동 일원 오수관로 정비공사,183,이오건설(주),3148125063,이재환,대전광역시 서구 월평새뜸로4번길 96 (월평동),042-472-0811,186352551,90.631,2025-11-12 11:00:00,3670000,대전광역시 유성구,2025-11-13 15:30:38,2025-11-13,
R25BK01125759,000,0,000,통050001,2025년 하수시설물 긴급보수공사 연간단가 추가분(2차),179,주식회사 성화이엔지,1328133447,이서정,"대전광역시 동구 대전로316번길 10, 101호(대성동,그린나래빌)",042-252-9893,91105021,90.286,2025-11-06 11:00:00,3680000,대전광역시 대덕구,2025-11-06 16:01:46,2025-11-06,
R25BK01152939,000,0,000,통050001,2026년 가압구역 누수 수선공사(연간단가),184,승진건설 주식회사,3148114590,이상준,"대전광역시 서구 대신1길 3, 1층(도마동) ",042-525-6966,110803800,90.345,2025-11-20 11:00:00,6300114,대전광역시 상수도사업본부 수도시설관리소,2025-11-23 10:03:51,2025-11-23,
R25BK01151093,000,0,000,통050001,2026년 중구 관내 4구역 상수도 연간단가 계약공사,167,칠성건설산업 주식회사,5678800592,서강현,"대전광역시 유성구 온천로 45, 알파동 1716호(봉명동, 유성푸르지오시티)",070-7675-7575,526042000,90.363,2025-11-21 11:00:00,6300116,대전광역시 상수도사업본부 중부사업소,2025-11-30 12:09:08,2025-11-30,
R25BK01199595,000,0,000,통050001,이현동(20통) 332번지 일원 배수로 정비공사,166,해드림에너지(주),5138600704,박성언,"대전광역시 서구 둔산중로 38, 705(둔산동, 둔산메트로존)",042-343-5577,33442133,90.187,2025-12-09 11:00:00,3680000,대전광역시 대덕구,2025-12-10 18:53:39,2025-12-10,
R25BK01210933,000,0,000,통050001,유성구 장동 73-4번지 일원 노후관 개량공사,175,지명건설 주식회사,3148633802,오봉렬,대전광역시 서구 도안북로93번길 7-0 (도안동) 6층 602호,042-486-8666,215282000,90.557,2025-12-16 11:00:00,6300309,대전광역시 상수도사업본부,2025-12-22 07:55:51,2025-12-22,
R25BK01195258,000,0,000,통050001,2026년 동구 관내 4구역 상수도 연간단가 계약공사,161,유한회사태양건설,4028141905,김성열,"대전광역시 서구 둔산대로117번길 44, 엑스포오피스텔 1017호 (만년동)",042-826-4800,763860420,90.353,2025-12-10 11:00:00,6300318,대전광역시 상수도사업본부 동부사업소,2025-12-18 08:34:09,2025-12-18,
R25BK01194926,000,0,000,통050001,2026년 동구 관내 1구역 상수도 연간단가 계약공사,161,조움건설 주식회사,3148125059,배진아,대전광역시 대덕구 송촌북로20번길 13-15(송촌동),042-635-4478,746513500,90.346,2025-12-10 11:00:00,6300318,대전광역시 상수도사업본부 동부사업소,2025-12-18 09:32:23,2025-12-18,
R25BK01201900,000,0,000,통050001,2026년 하수도 준설공사(연간단가) 2권역,40,(주)크린텍,3158133251,김진석,"대전광역시 서구 둔산대로117번길 44, 엑스포오피스텔1차301호 (만년동)",042-524-9400,175475000,90.443,2025-12-10 11:00:00,3670000,대전광역시 유성구,2025-12-12 22:19:35,2025-12-12,
R25BK01221007,000,0,000,통050001,중촌동 솔밭공원 일원 하수관로 정비공사,184,조움건설 주식회사,3148125059,배진아,대전광역시 대덕구 송촌북로20번길 13-15(송촌동),042-635-4478,145440800,90.735,2025-12-16 12:00:00,3650000,대전광역시 중구,2025-12-18 10:08:54,2025-12-18,
R25BK01174112,000,0,000,통050001,2026년 대덕구 관내 3구역 상수도 연간단가 계약공사,165,칠성건설산업 주식회사,5678800592,서강현,"대전광역시 유성구 온천로 45, 알파동 1716호(봉명동, 유성푸르지오시티)",070-7675-7575,551328900,90.449,2025-12-02 11:00:00,6300119,대전광역시 상수도사업본부 대덕사업소,2025-12-09 10:54:23,2025-12-09,
R25BK01174198,000,0,000,통050001,2026년 대덕구 관내 4구역 상수도 연간단가 계약공사,165,주식회사부강건설,3058171428,박종윤,"대전광역시 동구 산내로 469, 2층 (상소동)",042-286-9022,549846500,90.425,2025-12-02 11:00:00,6300119,대전광역시 상수도사업본부 대덕사업소,2025-12-09 10:18:21,2025-12-09,
R25BK01173765,000,0,000,통050001,2026년 대덕구 관내 2구역 상수도 연간단가 계약공사,165,주식회사 지대건설,3098600314,임경희,대전광역시 서구 벌곡로 1099(괴곡동),042-587-0900,559748053,90.461,2025-12-02 11:00:00,6300119,대전광역시 상수도사업본부 대덕사업소,2025-12-10 13:25:09,2025-12-10,
R25BK01194289,000,0,000,통050001,정생동 일원 위험도로 구조개선공사(장기계속),132,주식회사 태한건설,3058139753,임이철,"대전광역시 서구 둔지로 11, 7층 701호(둔산동, 트라이얼스타)",042-482-8634,387217400,90.481,2025-12-09 12:00:00,3650000,대전광역시 중구,2025-12-17 16:52:51,2025-12-17,
R25BK01221215,000,0,000,통050001,비래동 530번지 일원 하수관거 정비공사,184,아영조경주식회사,1258162153,유영숙,"대전광역시 대덕구 동서대로1748번길 45-0 (비래동, 동부맨션아파트)2층 9-2호",042-622-5932,164320500,90.362,2025-12-17 11:00:00,3680000,대전광역시 대덕구,2025-12-17 17:51:04,2025-12-17,
R25BK01173722,000,0,000,통050001,2026년 대덕구 관내 1구역 상수도 연간단가 계약공사,165,유케이건설 주식회사,3058198771,이미영,"대전광역시 유성구 노은서로 235-0 (지족동) , 201호",042-624-0967,553298950,90.448,2025-12-02 11:00:00,6300119,대전광역시 상수도사업본부 대덕사업소,2025-12-09 11:12:44,2025-12-09,
R25BK01195188,000,0,000,통050001,2026년 동구 관내 3구역 상수도 연간단가 계약공사,160,주식회사 덕성기업사,3068123929,강덕구,"대전광역시 유성구 테크노1로 20-0 (관평동),5동204호",042-931-9945,742662494,90.354,2025-12-10 11:00:00,6300318,대전광역시 상수도사업본부 동부사업소,2025-12-18 09:03:57,2025-12-18,
R25BK01201897,000,0,000,통050001,2026년 하수도 준설공사(연간단가) 1권역,40,대성개발산업(주),1218129171,노대방,대전광역시 동구 옥천로96번길 92-26 (판암동),042-628-7571,176003040,90.422,2025-12-10 11:00:00,3670000,대전광역시 유성구,2025-12-12 22:18:52,2025-12-12,
R25BK01202541,000,0,000,통050001,2025년 하반기 전구역 기계준설공사(연간단가),37,주식회사 예담건설,3178111710,김동인,"대전광역시 서구 청사로 148-0 (둔산동) 매그놀리아, 610호",***********,89769400,90.236,2025-12-10 11:00:00,3660000,대전광역시 서구,2025-12-11 17:27:13,2025-12-11,
R25BK01195024,000,0,000,통050001,2026년 동구 관내 2구역 상수도 연간단가 계약공사,162,주식회사 금탑건설,3058193437,남상권,대전광역시 대덕구 계족로740번길 23-7 (읍내동),042-626-6114,724338800,90.366,2025-12-10 11:00:00,6300318,대전광역시 상수도사업본부 동부사업소,2025-12-18 09:18:26,2025-12-18,
R26BK01268336,000,0,000,통050001,2026년 대덕산업단지 오폐수 및 우수관로 긴급보수공사,172,주식회사 청우토건,4088145438,이장희,"대전광역시 중구 보문로 111, 3층(부사동)",042-282-0605,63023310,90.235,2026-01-16 11:00:00,6300000,대전광역시,2026-01-20 13:47:45,2026-01-20,
R26BK01281672,000,0,000,통050001,2026년 하수도 수선공사(연간단가) 2권역,159,청라산업(주),3058172112,김용선,대전광역시 동구 산서로1586번길 54 (대별동),042-625-4500,636235700,90.718,2026-01-27 11:00:00,3670000,대전광역시 유성구,2026-01-29 10:57:04,2026-01-29,
R26BK01262101,000,0,000,통050001,2026년 하수시설물 긴급보수공사 연간단가(2구역),162,대한티테크(자),3058106039,송대규,"대전광역시 중구 대종로 358-1,  3층 (부사동)",042-257-6720,420664900,90.336,2026-01-15 11:00:00,3680000,대전광역시 대덕구,2026-01-20 10:09:31,2026-01-20,
R26BK01272751,000,0,000,통050001,2026년 하수도 연간단가 긴급수선공사(서부지역),166,(합)중앙수도,3068107991,강상훈,대전광역시 대덕구 덕암북로60번길 42 (덕암동),042-932-2912,417626860,90.255,2026-01-22 11:00:00,3650000,대전광역시 중구,2026-02-02 21:44:05,2026-02-02,
R26BK01289523,000,0,000,통050001,2026년 하수시설물 준설공사(연간단가),41,에이스건설 주식회사,3148655499,전운서,대전광역시 동구 태전로153번길 44-0 (삼성동),042-221-8417,350644120,90.247,2026-01-30 11:00:00,3680000,대전광역시 대덕구,2026-02-04 09:36:15,2026-02-04,
R26BK01272742,000,0,000,통050001,2026년 하수도 연간단가 긴급수선공사(동부지역),166,(주)삼양건설환경연구소,3148164111,이의환,"대전광역시 서구 가수원로 39, 5층 (가수원동,삼양빌딩)",042-533-6270,410349909,90.236,2026-01-22 11:00:00,3650000,대전광역시 중구,2026-01-29 09:22:22,2026-01-29,
